"Titles","Year","Cited by","Link"
"Coarse alignment technology on moving base for SINS based on the improved quaternion filter algorithm","2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021175996&doi=10.3390%2fs17061424&partnerID=40&md5=09040d990cfb9242439d49b48d38913b"
"Design and research of automobile anti-collision warning system based on monocular vision sensor with license plate cooperative target","2017","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991113180&doi=10.1007%2fs11042-016-4042-6&partnerID=40&md5=41a0e0342bdd0a52815999b1b2fbb61f"
"Greedy alternative for room geometry estimation from acoustic echoes: A subspace-based method","2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023780631&doi=10.1109%2fICASSP.2017.7952179&partnerID=40&md5=a74480e4cbf9f847c4ebb8aa6d206a80"
"GPS-INS outlier detection & elimination using a sliding window filter","2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027058428&doi=10.23919%2fACC.2017.7963123&partnerID=40&md5=88d34361d6dd04782827d56486b8f18a"
"Evolving principal component clustering for 2-D LIDAR data","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054315196&doi=10.1109%2fEAIS.2017.7954834&partnerID=40&md5=10f2047713a788720e7e3f6e4d48b799"
"An improved FastSLAM2.0 algorithm using Kullback-Leibler Divergence","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046693172&doi=10.1109%2fICSAI.2017.8248294&partnerID=40&md5=56a050cd3a9f5c24bdb43321bcecb579"
"Comparison of methods to efficient graph SLAM under general optimization framework","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026863392&doi=10.1109%2fYAC.2017.7967427&partnerID=40&md5=6f31553cee3b0080ece630513d9a3bb9"
"RGB-D SLAM algorithm based on improved key-frame selection","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028723031&doi=10.7511%2fdllgxb201704012&partnerID=40&md5=4f4ed390139d6f530058cb95391bb6b2"
"Relative heading estimation under constant disturbances","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027062739&doi=10.23919%2fACC.2017.7963601&partnerID=40&md5=260b6966bbceedcef8d5add511b55b80"
"Autonomous leader-follower architecture of A.R. Drones in GPS constrained environments","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038429118&doi=10.1145%2f3132446.3134915&partnerID=40&md5=c3c162b69e090ccfa438aa4e820909b0"
"Acceleration of Publish/Subscribe Messaging in ROS-compliant FPGA Component","2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040645841&doi=10.1145%2f3120895.3120904&partnerID=40&md5=eadd264e276c0c64d84b99bd02906125"
"Stereo vision as a sensor for SLAM based Smooth Variable Structure Filter with an adaptive Boundary Layer Width","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025814205&doi=10.1109%2fICoSC.2017.7958700&partnerID=40&md5=2149eec0a62d0c74756393440c70b7e8"
"Weighted online calibration for odometry of mobile robots","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026233654&doi=10.1109%2fICCW.2017.7962795&partnerID=40&md5=82e6d24264312e0563754416a41e02c7"
"An efficient approach for object detection and tracking","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046435341&doi=10.1109%2fICONSTEM.2017.8261424&partnerID=40&md5=57897c79498bb1fa218194438f1d91db"
"Neural based obstacle avoidance with CPG controlled hexapod walking robot","2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030979769&doi=10.1109%2fIJCNN.2017.7965914&partnerID=40&md5=4587b776bb42b8af74ad5781b938cdfd"
"Intelligent Distributed Control of Autonomous Service Robots Based on RTM","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028939581&doi=10.11936%2fbjutxb2016110048&partnerID=40&md5=344cc05766a273e46c8b19a6c9ca3fac"
"Research on bundle adjustment for visual SLAM under large-scale scene","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046673478&doi=10.1109%2fICSAI.2017.8248293&partnerID=40&md5=f039ab1ed6dd6d84cf826dd13eb38eb0"
"On the impact of beamforming strategy on mm-wave localization performance limits","2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026222239&doi=10.1109%2fICCW.2017.7962758&partnerID=40&md5=0fc810b58677bea1e9c296391463f8cc"
"Convolutional neural network-based robot navigation using uncalibrated spherical images","2017","77","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020909019&doi=10.3390%2fs17061341&partnerID=40&md5=1c36fa75afb1396ddaeeadf71a1a485f"
"Handheld real-time volumetric 3-D gamma-ray imaging","2017","45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015380719&doi=10.1016%2fj.nima.2016.11.046&partnerID=40&md5=1a383876faad7223511ef282121756ea"
"Source tracking using moving microphone arrays for robot audition","2017","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023768702&doi=10.1109%2fICASSP.2017.7953337&partnerID=40&md5=2bc9aedda3a6c26eff697868ebdf7203"
"Enabling high-precision visible light localization in today's buildings","2017","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026255854&doi=10.1145%2f3081333.3081335&partnerID=40&md5=2cc1f2e5672e1bb417bb163d91e00a9e"
"S-PTAM: Stereo Parallel Tracking and Mapping","2017","112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019650684&doi=10.1016%2fj.robot.2017.03.019&partnerID=40&md5=b762b229325e3723ffe4e8a4e3ed132b"
"Survey on Computer Vision for UAVs: Current Developments and Trends","2017","227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010764302&doi=10.1007%2fs10846-017-0483-z&partnerID=40&md5=d3c10fe040ac34144497c1e9760d22c1"
"Exponentially weighted particle filter for simultaneous localization and mapping based on magnetic field measurements","2017","48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014832609&doi=10.1109%2fTIM.2017.2664538&partnerID=40&md5=1825eca8daa9ecead25525ee9510dae2"
"Visual Inertial SLAM: Application to Unmanned Aerial Vehicles","2017","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031778042&doi=10.1016%2fj.ifacol.2017.08.162&partnerID=40&md5=0f5884941d6f18854011adb5d3f265eb"
"Research of large-scale offline map management in visual SLAM","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046630039&doi=10.1109%2fICSAI.2017.8248292&partnerID=40&md5=0d3200b4e4e002994303ba9e9393199e"
"Sequentially switched fuzzy-model-based control for wheeled mobile robot with visual odometry","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020254862&doi=10.1016%2fj.apm.2016.11.001&partnerID=40&md5=bc1e24cd920881671a13c19e4a8b5e92"
"Gyro-aided camera-odometer online calibration and localization","2017","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027029537&doi=10.23919%2fACC.2017.7963501&partnerID=40&md5=f13d6dee96cfaff4e1eff7a34ca0f042"
"3D-Mapping-aided GNSS exploiting Galileo for better accuracy in dense urban environments","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028013875&doi=10.1109%2fEURONAV.2017.7954199&partnerID=40&md5=63d569e29b531d2e2db86c3709797b5b"
"Object recognition and navigation using a single networking device","2017","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026238602&doi=10.1145%2f3081333.3081339&partnerID=40&md5=e070a4d23ac6d0bdf5820ccdd4671e09"
"Signed Distance Function Based Surface Reconstruction of a Submerged Inland Mine Using Continuous-time SLAM","2017","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031769855&doi=10.1016%2fj.ifacol.2017.08.397&partnerID=40&md5=49696f4a35e7b45de14ad50b5de7acf5"
"Neural controller for PTZ cameras based on nonpanoramic foreground detection","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030981382&doi=10.1109%2fIJCNN.2017.7965882&partnerID=40&md5=c17d09d1c1581b740a2dcc0a119f9975"
"Decentralized localization in wireless sensor networks","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045974814&doi=10.1109%2fICECTA.2017.8252071&partnerID=40&md5=096b85be00f6c39ad9770c55de56c1e8"
"Sensor to sensor calibration of the integrated INS/vision navigation system: Time-domain optimization","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022061441&doi=10.1177%2f1729881417707322&partnerID=40&md5=d37d217f19f520ac74c3be8e3b41f17e"
"A general approach to time-varying parameters in pose-graph optimization","2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019595853&doi=10.1109%2fEURONAV.2017.7954217&partnerID=40&md5=84530fb3ee3a892049e4e71ba1ed878c"
"A novel re-tracking strategy for monocular SLAM","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023757695&doi=10.1109%2fICASSP.2017.7952495&partnerID=40&md5=41f7d2876bdc9581ecca4c7415293392"
"A structural similarity-inspired performance assessment model for multisensor image registration algorithms","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027031176&doi=10.1177%2f1729881417717059&partnerID=40&md5=fefd4d1cf3c22497102d88c0809595c4"
"A neuro-based network for on-line topological map building and dynamic path planning","2017","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030995899&doi=10.1109%2fIJCNN.2017.7966202&partnerID=40&md5=37253df33ecc636ff9f45ef09879c322"
"A new adaptive smooth variable structure filter SLAM algorithm for unmanned vehicle","2017","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025806376&doi=10.1109%2fICoSC.2017.7958664&partnerID=40&md5=9b05a7a16fce0b864aba0e7bcefaf6e5"
"Indoo.rs CaLibre - Unsupervised database free RSSI calibration indoor navigation","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028023808&doi=10.1109%2fEURONAV.2017.7954209&partnerID=40&md5=4e1db70ff5da73096f2fc8b19a3a084c"
"A vision system to guide visually challenged to pick up ingredients from rack","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030635389&partnerID=40&md5=04bae8ceddfd482c0eada8b9c95164af"
"Large Scale 3D Reconstruction-Oriented Fast and Robust Bundle Adjustment Algorithm","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031697489&partnerID=40&md5=cee096f8b6f021e42a71461ea8e8cc28"
"LTI-UAV3D: A solution of high quality and low cost for terrain 3D reconstruction using a μ-uav; [LTI-UAV3D: Una solución de alta calidad y bajo costo para la reconstrucción tridimensional del terreno empleando un μ-dron]","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021993285&doi=10.6036%2f8174&partnerID=40&md5=ce33d0fb3ba6dd1bc545ce0d4ff7bb7c"
"Terrain elevation aided visual simultaneous localization and mapping in aerial platforms; [Hava Platformlarinda Yeryüzü Yükseklik Destekli Görsel Eşzamanli Konumlama ve Haritalama]","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026304015&doi=10.1109%2fSIU.2017.7960328&partnerID=40&md5=aa4ee8d66753b915b0b3f998bbda1a07"
"An evaluation of semi-automated methods for collecting ecosystem-level data in temperate marine systems","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019560362&doi=10.1002%2fece3.3041&partnerID=40&md5=ea147c9ee6a49efd898e74cc1d86afc9"
"Pedestrian road detection based on shadow matching","2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046688076&doi=10.1109%2fICSAI.2017.8248498&partnerID=40&md5=12da50c4b2db7d815ee614d73884318d"
"Navigation and path planning using reinforcement learning for a Roomba robot","2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025708577&doi=10.1109%2fCOMROB.2016.7955160&partnerID=40&md5=6b49328cef2d8a7b5041f752f4e14b91"
"Scheduling nonlinear sensors for stochastic process estimation","2017","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026998989&doi=10.23919%2fACC.2017.7963015&partnerID=40&md5=88f0b0bbe9025bffe20d690e4463af88"
"Heterogeneous Multisensor Fusion for Mobile Platform Three-Dimensional Pose Estimation","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018501138&doi=10.1115%2f1.4035452&partnerID=40&md5=8f11e5aa9f5ef3f6c274990798f6a068"
"An indoor mobile robot navigation technique using odometry and electronic compass","2017","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022013613&doi=10.1177%2f1729881417711643&partnerID=40&md5=dd73ead6e9a23a7f08f79b23226813da"
"LOCALI: Calibration-free systematic localization approach for indoor positioning","2017","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019749794&doi=10.3390%2fs17061213&partnerID=40&md5=3fb118e978e9b8fb8a8f734963acfb4e"
"Enabling a National Instruments DaNI 2.0 robotic development platform for the Robot Operating System","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019726277&doi=10.1109%2fSECON.2017.7925293&partnerID=40&md5=89dbe0c7c3c1c6019047d0720551a3fa"
"Vehicle positioning in the absence of GNSS signals: Potential of visual-inertial odometry","2017","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020232419&doi=10.1109%2fJURSE.2017.7924574&partnerID=40&md5=34a4c008ea3641d4c1a9b72e1fbeb00c"
"Acoustic Flow-Based Control of a Mobile Platform Using a 3D Sonar Sensor","2017","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018950347&doi=10.1109%2fJSEN.2017.2688476&partnerID=40&md5=69b95ba4dfba90b69c18df24fff74d82"
"Multiple consumer-grade depth camera registration using everyday objects","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017177367&doi=10.1016%2fj.imavis.2017.03.005&partnerID=40&md5=06c32a1ad7402609341aad3de43bc46f"
"Performance on Precision Analysis of Mobile Robot Map Making Device","2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019427469&doi=10.1109%2fICIMECE.2016.7910444&partnerID=40&md5=e7a1947b73e0680b39884ab9b86f8a30"
"Minimum position based on robot's energy consumption: a new algorithm for coordinated multi-robot exploration","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020443723&doi=10.1051%2fmatecconf%2f201710805001&partnerID=40&md5=edb9e64b1126ce8f4b310b4d9f78b215"
"GraphLoc: a graph-based method for indoor subarea localization with zero-configuration","2017","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013223253&doi=10.1007%2fs00779-017-1011-7&partnerID=40&md5=a3fa13aafa84b0aaf1e71a0858539158"
"A visual localization technique for unmanned ground and aerial robots","2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020210866&doi=10.1109%2fIRC.2017.71&partnerID=40&md5=0408d176974722e804b44b8bbaedca79"
"Alternative framework for the iterated unscented Kalman filter","2017","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019089920&doi=10.1049%2fiet-spr.2016.0214&partnerID=40&md5=0db737abd2475a49f5820399bbff82f4"
"Visual locating of mobile robot based on adaptive down sampling","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026777861&doi=10.5768%2fJAO201738.0302008&partnerID=40&md5=3d115f52eb38669130b10392ba0d2477"
"Speaker tracking in reverberant environments using multiple directions of arrival","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018786886&doi=10.1109%2fHSCMA.2017.7895568&partnerID=40&md5=6f24098372a73696577ea6716838d5a2"
"2DTriPnP: A Robust Two-Dimensional Method for Fine Visual Localization Using Google Streetview Database","2017","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027400871&doi=10.1109%2fTVT.2016.2615630&partnerID=40&md5=d700c58fa9ce303e3df455d9455cf0a1"
"Nonparametric regression on hidden ψ-mixing variables: Identifiability and consistency of a pseudo-likelihood based estimation procedure","2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012886398&doi=10.3150%2f15-BEJ767&partnerID=40&md5=7f16f0199717235ab79af0d7a13ac2ff"
"Robot-Beacon distributed range-only SLAM for resource-constrained operation","2017","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018463617&doi=10.3390%2fs17040903&partnerID=40&md5=d95e3b4d2bc3abecd6869b4e9ca0cc8c"
"The trouble with autopilots: Assisted and autonomous driving on the social road","2017","88","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041777683&doi=10.1145%2f3025453.3025462&partnerID=40&md5=2bfd073ea956bd65ad14d0d5032e463d"
"A low-cost visual navigation and mapping system for Unmanned Aerial Vehicle using LSD-SLAM algorithm","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020190004&doi=10.1109%2fGET.2016.7916802&partnerID=40&md5=a24287726bf13c5878957f85bcfc4213"
"Mobile robot localization algorithm by combining visual odometry with natural landmarks","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027323244&doi=10.11975%2fj.issn.1002-6819.2017.10.009&partnerID=40&md5=894bd575cf8a7c95a3ba8a4db51ecb7e"
"3D reconstructions using unstabilized video footage from an unmanned aerial vehicle","2017","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063970293&doi=10.3390%2fjimaging3020015&partnerID=40&md5=c88a496251783682b76eb4e41e6395cf"
"Evidential Grid-Based Tracking and Mapping","2017","44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992364636&doi=10.1109%2fTITS.2016.2608919&partnerID=40&md5=9dcf3d51803c6604a045e0a07133ad2a"
"Estimating the position and orientation of a mobile robot with respect to a trajectory using omnidirectional imaging and global appearance","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019008225&doi=10.1371%2fjournal.pone.0175938&partnerID=40&md5=5c379dc288d6a6dec394d837cd8b11e7"
"Visual place recognition for autonomous mobile robots","2017","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030990698&doi=10.3390%2frobotics6020009&partnerID=40&md5=92aa4a13df350cbf6aedd76698413308"
"A cloud and vision-based navigation system used for blind people","2017","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025149383&doi=10.1145%2f3080845.3080867&partnerID=40&md5=0aebfb30d83f438578c319b79b883983"
"Sequential action selection for budgeted localization in robots","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020214899&doi=10.1109%2fIRC.2017.19&partnerID=40&md5=9f8613b410ad6be484e5864f5ffaf128"
"Computing egomotion with local loop closures for egocentric videos","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020229305&doi=10.1109%2fWACV.2017.57&partnerID=40&md5=b33b3d6217021fc18d333b7d39e13b8f"
"A kinectV2-based 2D indoor SLAM method","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025114420&doi=10.1145%2f3080845.3080877&partnerID=40&md5=528ecf88047ba02713623807b8f5aaf6"
"Robust Planar Surface Extraction from Noisy and Semi-Dense 3D Point Cloud for Augmented Reality","2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025475328&doi=10.1109%2fICVRV.2016.83&partnerID=40&md5=ba4cc8e673df1edc429febc7d19db64b"
"Appearance-invariant place recognition by discriminatively training a convolutional neural network","2017","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018961184&doi=10.1016%2fj.patrec.2017.04.017&partnerID=40&md5=cea1b661c4b12bde712f586f62605c38"
"Poster abstract: Improving RGB-D SLAM using Wi-Fi","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019029988&doi=10.1145%2f3055031.3055067&partnerID=40&md5=94e934e832a3380ccf69ca0e98f23eb0"
"A LiDAR and IMU integrated indoor navigation system for UAVs and its application in real-time pipeline classification","2017","106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020381136&doi=10.3390%2fs17061268&partnerID=40&md5=a7729b138bcb56855a77d0093b2aba47"
"Experimental implementation of loop closure detection using data dimensionality reduction by spectral method","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019628827&doi=10.1109%2fICIT.2017.7915461&partnerID=40&md5=9984e91e293367729d634b288b39e6ae"
"Fuzzy logic based EKF for mobile robot navigation: An analysis of different fuzzy membership functions","2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044211669&partnerID=40&md5=9d99024d76f2f9d720a6f9cbccc48a3a"
"Bio-Inspired SLAM Based on Gesture Measuring and Closed-Loop Detection","2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028948844&doi=10.3969%2fj.issn.1004-1699.2017.06.019&partnerID=40&md5=d3c74252c96de8b71d035e2263f88626"
"An Analytically Stable Structure and Motion Observer Based on Monocular Vision","2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011311996&doi=10.1007%2fs10846-017-0470-4&partnerID=40&md5=5d7be3753bdb066c43ecdc13f04d2612"
"Autonomous inductive charging system for battery-operated electric drones","2017","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021440444&doi=10.1145%2f3077839.3078462&partnerID=40&md5=6d5af2985255d917055d33558764273d"
"Vision-based Localization and Robot-centric Mapping in Riverine Environments","2017","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938220208&doi=10.1002%2frob.21606&partnerID=40&md5=a070c676b1c1deaba6d2d925d8ec007d"
"On camera sensor density minimization problem for triangular lattice-based deployment in full-view covered camera sensor networks","2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020212793&doi=10.1109%2fCompComm.2016.7925093&partnerID=40&md5=526b5aa666007b97b231166db3883f7b"
"Enhanced Simultaneous Localization and Mapping (ESLAM) for Mobile Robots","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017506496&doi=10.1142%2fS0219843617500074&partnerID=40&md5=5c04c5810af61f7400da0c423dc6f3df"
"A General Architecture for Robotics Systems: A Perception-Based Approach to Artificial Life","2017","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020124765&doi=10.1162%2fARTL_a_00229&partnerID=40&md5=9c07ab86eabf6e334735b2b38e3bd335"
"Temporal Scale Selection in Time-Causal Scale Space","2017","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008174326&doi=10.1007%2fs10851-016-0691-3&partnerID=40&md5=b63fb303744f6ac4d4e3efe41df70026"
"SAMP: Shape and Motion Priors for 4D Vehicle Reconstruction","2017","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020227294&doi=10.1109%2fWACV.2017.51&partnerID=40&md5=1cad0c5689f199f17144ce05119ba819"
"Autonomous Elevator Inspection with Unmanned Aerial Vehicle","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022090732&doi=10.1109%2fAPWC-on-CSE.2016.016&partnerID=40&md5=b251fa1a688e7409c490e5924964e439"
"Simultaneous localization and mapping for autonomous bicycles","2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020033164&doi=10.1177%2f1729881417707170&partnerID=40&md5=c4e042bfb1943b3089ec6d849fd14e17"
"Visual-aid inertial SLAM method based on graph optimization in indoor","2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027842050&doi=10.13695%2fj.cnki.12-1222%2fo3.2017.03.007&partnerID=40&md5=113c72a406b07b5f005e3e6297522ef4"
"Rao-blackwellized particle filter for turn rate estimation","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021199378&doi=10.1109%2fAERO.2017.7943746&partnerID=40&md5=75af4831f1e918373eb49e086dafbeb7"
"Poisson Multi-Bernoulli Mapping Using Gibbs Sampling","2017","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017596408&doi=10.1109%2fTSP.2017.2675866&partnerID=40&md5=b9ff329df0159607669bc376942a7b37"
"Fast planar surface 3D SLAM using LIDAR","2017","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018680706&doi=10.1016%2fj.robot.2017.03.013&partnerID=40&md5=a0b4504a48c566c99d52d943ac990e3b"
"Robust visual semi-semantic loop closure detection by a covisibility graph and CNN features","2017","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018669359&doi=10.1016%2fj.robot.2017.03.004&partnerID=40&md5=b4975241bb10b2126a07a471fd400bee"
"Flowdometry: An optical flow and deep learning based approach to visual odometry","2017","63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020163540&doi=10.1109%2fWACV.2017.75&partnerID=40&md5=d2521d1c83e27dfd12f09b761d9d20ff"
"A novel real-time reference key frame scan matching method","2017","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019061220&doi=10.3390%2fs17051060&partnerID=40&md5=56673650faeef86b3edff098f52ce77f"
"Multivariable Control for Tracking Optimal Profiles in a Nonlinear Fed-Batch Bioprocess Integrated with State Estimation","2017","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020743839&doi=10.1021%2facs.iecr.7b00831&partnerID=40&md5=4d565f658b4bb2112e55a83976ad508c"
"The framework for robotic navigation algorithms evaluation","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019479078&doi=10.1109%2fEIConRus.2017.7910690&partnerID=40&md5=6d6109368091f6c67e8d407cf708a9bd"
"Integrated Data Management for a Fleet of Search-and-rescue Robots","2017","48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978500286&doi=10.1002%2frob.21651&partnerID=40&md5=2775f44d9702518c5385e8c7bc431f06"
"A multi-sensorial simultaneous localization and mapping (SLAM) system for low-cost micro aerial vehicles in GPS-denied environments","2017","56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017425563&doi=10.3390%2fs17040802&partnerID=40&md5=4e1008f3d98344365119fcb30df44551"
"A high spatial resolution depth sensing method based on binocular structured light","2017","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017473320&doi=10.3390%2fs17040805&partnerID=40&md5=750eef9d02ae8f9b036ec5da4370b212"
"Cognitive map self-organization from subjective visuomotor experiences in a hierarchical recurrent neural network","2017","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023782532&doi=10.1177%2f1059712317711487&partnerID=40&md5=fa173313b1a74a9686d360fd9011daa7"
"Comparison of optical see-through head-mounted displays for surgical interventions with object-anchored 2D-display","2017","69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016181104&doi=10.1007%2fs11548-017-1564-y&partnerID=40&md5=7e546a3b80478fb4dc036f5799c019f1"
"High-Resolution Underwater Robotic Vision-Based Mapping and Three-Dimensional Reconstruction for Archaeology","2017","71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978112048&doi=10.1002%2frob.21658&partnerID=40&md5=b89ca958193447831eb40eaf8134aaee"
"A vision-aided inertial navigation system for agile high-speed flight in unmapped environments: Distribution statement A: Approved for public release, distribution unlimited","2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021222104&doi=10.1109%2fAERO.2017.7943834&partnerID=40&md5=545d94daeb296f45a6ea3aa743a7f174"
"Adaptive square-root transformed unscented FastSLAM with KLD-resampling","2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996993034&doi=10.1080%2f00207721.2016.1256449&partnerID=40&md5=874269c56cab65c10d9a4a54ce2900e3"
"An Autonomous Transport Vehicle in an existing manufacturing facility with focus on the docking maneuver task","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022336293&doi=10.1109%2fICCAR.2017.7942719&partnerID=40&md5=9633139f63dcfabfb0818934cd182cf1"
"A survey of structure from motion","2017","183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020389911&doi=10.1017%2fS096249291700006X&partnerID=40&md5=cbb07722262382ec1223190109c453e4"
"A fast object recognition and categorization technique for robot grasping using the visual bag of words","2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019060069&doi=10.1109%2fICMCS.2016.7905537&partnerID=40&md5=2e8ad9a45b331654bb3be791c1e16b12"
